From	To
B7Z5P1	HGNC:20248
B7Z5P7	HGNC:14061
B7Z5P9	HGNC:13020
B7Z5Q9	HGNC:12327
B7Z5R0	HGNC:28350
B7Z5R1	HGNC:391
B7Z5R3	HGNC:15687
B7Z5R6	HGNC:6746
B7Z5T0	HGNC:30534
B7Z5U3	HGNC:8930
B7Z5W4	HGNC:87
B7Z5W8	HGNC:2911
B7Z5X7	HGNC:12730
B7Z5Z2	HGNC:17271
B7Z5Z4	HGNC:2022
B7Z606	HGNC:3044
B7Z613	HGNC:4461
B7Z616	HGNC:11139
B7Z621	HGNC:4213
B7Z630	HGNC:6873
B7Z632	HGNC:8490
B7Z633	HGNC:13243
B7Z634	HGNC:3575
B7Z635	HGNC:10806
B7Z637	HGNC:24999
B7Z641	HGNC:865
B7Z651	HGNC:493
B7Z652	HGNC:21370
B7Z657	HGNC:25161
B7Z658	HGNC:1399
B7Z659	HGNC:17082
B7Z662	HGNC:10995
B7Z666	HGNC:25904
B7Z673	HGNC:17748
B7Z676	HGNC:25143
B7Z681	HGNC:30077
B7Z683	HGNC:81
B7Z685	HGNC:4687
B7Z686	HGNC:10750
B7Z690	HGNC:15859
B7Z698	HGNC:28288
B7Z6A0	HGNC:12640
B7Z6A2	HGNC:12425
B7Z6A4	HGNC:11476
B7Z6A5	HGNC:28483
B7Z6A8	HGNC:25656
B7Z6B1	HGNC:3044
B7Z6B6	HGNC:16403
B7Z6B8	HGNC:2753
B7Z6B9	HGNC:7720
B7Z6C8	HGNC:25198
B7Z6D9	HGNC:15607
B7Z6E8	HGNC:13867
B7Z6F4	HGNC:1949
B7Z6F5	HGNC:25231
B7Z6G2	HGNC:15607
B7Z6H3	HGNC:3725
B7Z6I5	HGNC:9713
B7Z6J6	HGNC:26378
B7Z6J9	HGNC:26559
B7Z6L5	HGNC:14620
B7Z6L6	HGNC:29110
B7Z6M1	HGNC:9091
B7Z6M4	HGNC:11894
B7Z6M6	HGNC:8818
B7Z6N9	HGNC:11874
B7Z6P0	HGNC:8042
B7Z6P2	HGNC:9315
B7Z6P3	HGNC:6467
B7Z6Q2	HGNC:16403
B7Z6Q6	HGNC:6393
B7Z6Q8	HGNC:3388
B7Z6R0	HGNC:9115
B7Z6R6	HGNC:21882
B7Z6R7	HGNC:9243
B7Z6T1	HGNC:8782
B7Z6T3	HGNC:28483
B7Z6U3	HGNC:123
B7Z6U4	HGNC:13872
B7Z6V0	HGNC:6985
B7Z6V3	HGNC:26600
B7Z6V9	HGNC:13478
B7Z6W1	HGNC:11609
B7Z6W2	HGNC:25439
B7Z6X4	HGNC:1595
B7Z6X7	HGNC:25521
B7Z6X9	HGNC:23087
B7Z6Z4	HGNC:7587
B7Z712	HGNC:5261
B7Z713	HGNC:17260
B7Z718	HGNC:48633
B7Z729	HGNC:17389
B7Z730	HGNC:25439
B7Z734	HGNC:29666
B7Z738	HGNC:20726
B7Z739	HGNC:26077
B7Z746	HGNC:14478
B7Z748	HGNC:10020
B7Z749	HGNC:9163
B7Z755	HGNC:7136
B7Z757	HGNC:11754
B7Z764	HGNC:9994
B7Z765	HGNC:21144
B7Z770	HGNC:7886
B7Z774	HGNC:8632
B7Z775	HGNC:2571
B7Z779	HGNC:28288
B7Z798	HGNC:26422
B7Z7A3	HGNC:21535
B7Z7A9	HGNC:8896
B7Z7B0	HGNC:2327
B7Z7B3	HGNC:25615
B7Z7C5	HGNC:14938
B7Z7D2	HGNC:123
B7Z7D4	HGNC:18441
B7Z7D7	HGNC:3494
B7Z7E1	HGNC:2155
B7Z7E7	HGNC:17060
B7Z7E9	HGNC:4432
B7Z7F1	HGNC:87
B7Z7F3	HGNC:9850
B7Z7F6	HGNC:640
B7Z7F9	HGNC:4565
B7Z7G5	HGNC:17170
B7Z7H3	HGNC:13854
B7Z7H5	HGNC:26688
B7Z7I1	HGNC:25583
B7Z7I2	HGNC:7978
B7Z7I5	HGNC:17841
B7Z7J1	HGNC:21332
B7Z7J3	HGNC:27281
B7Z7J8	HGNC:15891
B7Z7K7	HGNC:26349
B7Z7L0	HGNC:4575
B7Z7L5	HGNC:10521
B7Z7M4	HGNC:11835
B7Z7M5	HGNC:17284
B7Z7M6	HGNC:6393
B7Z7N0	HGNC:23408
B7Z7N2	HGNC:6546
B7Z7N4	HGNC:14369
B7Z7N5	HGNC:10002
B7Z7N6	HGNC:8809
B7Z7N9	HGNC:17057
B7Z7P0	HGNC:12499
B7Z7P1	HGNC:2345
B7Z7P5	HGNC:17393
B7Z7P8	HGNC:3477
B7Z7P9	HGNC:23060
B7Z7Q0	HGNC:9002
B7Z7Q3	HGNC:24179
B7Z7Q6	HGNC:9344
B7Z7Q7	HGNC:28385
B7Z7S5	HGNC:23488
B7Z7U1	HGNC:2954
B7Z7U4	HGNC:8033
B7Z7V7	HGNC:17270
B7Z7W2	HGNC:17282
B7Z7X8	HGNC:24047
B7Z7Y1	HGNC:20655
B7Z7Y2	HGNC:24711
B7Z7Z8	HGNC:3721
B7Z806	HGNC:4706
B7Z807	HGNC:29159
B7Z815	HGNC:12630
B7Z817	HGNC:2859
B7Z820	HGNC:26599
B7Z821	HGNC:7127
B7Z824	HGNC:2343
B7Z831	HGNC:13308
B7Z839	HGNC:28507
B7Z840	HGNC:9751
B7Z841	HGNC:7657
B7Z844	HGNC:18301
B7Z845	HGNC:3048
B7Z848	HGNC:9986
B7Z856	HGNC:4243
B7Z860	HGNC:26599
B7Z863	HGNC:16643
B7Z870	HGNC:9402
B7Z880	HGNC:13533
B7Z888	HGNC:20959
B7Z891	HGNC:16699
B7Z896	HGNC:6326
B7Z8B0	HGNC:6138
B7Z8B3	HGNC:9713
B7Z8D3	HGNC:9570
B7Z8D4	HGNC:30936
B7Z8E3	HGNC:4563
B7Z8E5	HGNC:6228
B7Z8E6	HGNC:48956
B7Z8F2	HGNC:6645
B7Z8H2	HGNC:2977
B7Z8H7	HGNC:676
B7Z8H8	HGNC:15852
B7Z8I3	HGNC:4563
B7Z8I9	HGNC:13921
B7Z8J4	HGNC:7857
B7Z8K7	HGNC:28951
B7Z8K9	HGNC:9655
B7Z8L1	HGNC:19369
B7Z8L6	HGNC:3527
B7Z8L7	HGNC:25734
B7Z8M7	HGNC:9758
B7Z8Q0	HGNC:9402
B7Z8Q5	HGNC:4798
B7Z8Q8	HGNC:26625
B7Z8Q9	HGNC:29570
B7Z8R1	HGNC:9207
B7Z8R2	HGNC:25734
B7Z8R7	HGNC:7969
B7Z8R8	HGNC:14572
B7Z8S5	HGNC:20460
B7Z8T3	HGNC:3658
B7Z8T6	HGNC:21197
B7Z8U0	HGNC:20342
B7Z8U9	HGNC:17274
B7Z8V6	HGNC:18441
B7Z8V7	HGNC:26404
B7Z8V8	HGNC:4124
B7Z8V9	HGNC:18206
B7Z8X3	HGNC:25433
B7Z8X4	HGNC:16274
B7Z8Z1	HGNC:12003
B7Z8Z7	HGNC:30358
B7Z902	HGNC:30465
B7Z904	HGNC:12437
B7Z909	HGNC:16931
B7Z913	HGNC:9894
B7Z925	HGNC:14927
B7Z929	HGNC:18206
B7Z931	HGNC:10734
B7Z934	HGNC:19090
B7Z939	HGNC:23527
B7Z941	HGNC:14685
B7Z952	HGNC:14652
B7Z955	HGNC:8874
B7Z963	HGNC:15859
B7Z964	HGNC:16643
B7Z972	HGNC:8728
B7Z975	HGNC:19019
B7Z982	HGNC:9089
B7Z995	HGNC:11139
B7Z9C2	HGNC:7637
B7Z9C4	HGNC:2519
B7Z9C6	HGNC:23664
B7Z9D5	HGNC:25988
B7Z9E2	HGNC:11983
B7Z9G5	HGNC:26512
B7Z9G8	HGNC:11056
B7Z9H7	HGNC:28317
B7Z9I1	HGNC:89
B7Z9I3	HGNC:18305
B7Z9J4	HGNC:1434
B7Z9J8	HGNC:5384
B7Z9K1	HGNC:11404
B7Z9L0	HGNC:1617
B7Z9L2	HGNC:7708
B7Z9M7	HGNC:13504
B7Z9P8	HGNC:20588
B7Z9R3	HGNC:26421
B7Z9R9	HGNC:30132
B7Z9S7	HGNC:26398
B7Z9S8	HGNC:804
B7Z9U0	HGNC:9207
B7Z9U9	HGNC:19678
B7Z9X4	HGNC:14466
B7ZA04	HGNC:2964
B7ZA11	HGNC:433
B7ZA14	HGNC:2915
B7ZA25	HGNC:9416
B7ZA47	HGNC:26145
B7ZA51	HGNC:3372
B7ZA85	HGNC:1100
B7ZAA0	HGNC:9121
B7ZAB3	HGNC:923
B7ZAC3	HGNC:18301
B7ZAC6	HGNC:26877
B7ZAD0	HGNC:5114
B7ZAD3	HGNC:3223
B7ZAE2	HGNC:25141
B7ZAF5	HGNC:9657
B7ZAG0	HGNC:17704
B7ZAG3	HGNC:16938
B7ZAG4	HGNC:11713
B7ZAJ5	HGNC:26145
B7ZAL1	HGNC:255
B7ZAM9	HGNC:24656
B7ZAN3	HGNC:1666
B7ZAN8	HGNC:8133
B7ZAP5	HGNC:5021
B7ZAR1	HGNC:1618
B7ZAR3	HGNC:17652
B7ZAR9	HGNC:30264
B7ZAS0	HGNC:8756
B7ZAU7	HGNC:496
B7ZAV2	HGNC:8064
B7ZAV6	HGNC:6400
B7ZAV7	HGNC:16280
B7ZAX5	HGNC:4119
B7ZAY5	HGNC:30827
B7ZAZ8	HGNC:2911
B7ZAZ9	HGNC:16283
B7ZB17	HGNC:10432
B7ZB24	HGNC:7208
B7ZB63	HGNC:654
B7ZB78	HGNC:9857
B7ZB84	HGNC:6511
B7ZB85	HGNC:6511
B7ZB98	HGNC:19073
B7ZBA0	HGNC:19073
B7ZBA4	HGNC:21175
B7ZBA8	HGNC:34454
B7ZBA9	HGNC:15932
B7ZBC8	HGNC:6216
B7ZBC9	HGNC:6216
B7ZBD4	HGNC:9799
B7ZBD5	HGNC:9799
B7ZBF2	HGNC:16627
B7ZBF6	HGNC:16627
B7ZBF7	HGNC:16627
B7ZBF8	HGNC:16627
B7ZBH1	HGNC:6159
B7ZBI4	HGNC:14670
B7ZBI5	HGNC:14670
B7ZBI6	HGNC:21118
B7ZBJ4	HGNC:20290
B7ZBJ5	HGNC:20290
B7ZBJ6	HGNC:20290
B7ZBJ7	HGNC:20290
B7ZBK1	HGNC:3528
B7ZBK4	HGNC:4662
B7ZBK6	HGNC:395
B7ZBK7	HGNC:395
B7ZBK8	HGNC:395
B7ZBL3	HGNC:4204
B7ZBL5	HGNC:28404
B7ZBL6	HGNC:34347
B7ZBL7	HGNC:34347
B7ZBL9	HGNC:34347
B7ZBM0	HGNC:34347
B7ZBM2	HGNC:24802
B7ZBM3	HGNC:20842
B7ZBM4	HGNC:11431
B7ZBM5	HGNC:11431
B7ZBM8	HGNC:11431
B7ZBN5	HGNC:20420
B7ZBN9	HGNC:34532
B7ZBP3	HGNC:24331
B7ZBP5	HGNC:2342
B7ZBP7	HGNC:9308
B7ZBP9	HGNC:9308
B7ZBQ0	HGNC:9308
B7ZBQ1	HGNC:16840
B7ZBQ3	HGNC:16840
B7ZBR1	HGNC:24331
B7ZBR7	HGNC:31666
B7ZBR9	HGNC:14576
B7ZBS8	HGNC:23723
B7ZBS9	HGNC:23723
B7ZBT0	HGNC:23723
B7ZBT1	HGNC:6348
B7ZBT2	HGNC:6348
B7ZBT8	HGNC:14674
B7ZBU3	HGNC:25360
B7ZBU4	HGNC:25360
B7ZBX6	HGNC:31666
B7ZC06	HGNC:4425
B7ZC34	HGNC:25575
B7ZC35	HGNC:25575
B7ZC38	HGNC:10834
B7ZC39	HGNC:10834
B7ZC41	HGNC:34297
B7ZC83	HGNC:14971
B7ZCA0	HGNC:11497
B7ZCA4	HGNC:13934
B7ZCJ6	HGNC:21642
B7ZKJ8	HGNC:6169
B7ZKK9	HGNC:9313
B7ZKL3	HGNC:21296
B7ZKL7	HGNC:20598
B7ZKM0	HGNC:16860
B7ZKM8	HGNC:10704
B7ZKP8	HGNC:27265
B7ZKQ9	HGNC:1664
B7ZKR3	HGNC:17871
B7ZKR5	HGNC:1067
B7ZKR7	HGNC:567
B7ZKS0	HGNC:567
B7ZKS7	HGNC:18533
B7ZKS9	HGNC:16400
B7ZKT6	HGNC:11188
B7ZKT7	HGNC:14673
B7ZKT8	HGNC:18071
B7ZKU0	HGNC:18071
B7ZKU2	HGNC:18071
B7ZKU9	HGNC:14295
B7ZKW0	HGNC:808
B7ZKW6	HGNC:23427
B7ZKW8	HGNC:28310
B7ZKY3	HGNC:21167
B7ZKZ4	HGNC:4173
B7ZL00	HGNC:17052
B7ZL11	HGNC:12767
B7ZL33	HGNC:28042
B7ZL48	HGNC:26876
B7ZL65	HGNC:29167
B7ZL69	HGNC:18855
B7ZL73	HGNC:11782
B7ZL81	HGNC:18983
B7ZL82	HGNC:14240
B7ZL86	HGNC:24226
B7ZL88	HGNC:26801
B7ZL90	HGNC:10435
B7ZLA8	HGNC:21610
B7ZLB0	HGNC:26437
B7ZLC3	HGNC:26378
B7ZLE6	HGNC:7898
B7ZLE7	HGNC:2674
B7ZLF7	HGNC:19893
B7ZLF9	HGNC:13363
B7ZLH2	HGNC:6654
B7ZLJ5	HGNC:13937
B7ZLM8	HGNC:4194
B7ZLN5	HGNC:14256
B7ZLP8	HGNC:24728
B7ZLQ1	HGNC:8143
B7ZLQ8	HGNC:21747
B7ZLS6	HGNC:26856
B7ZLT0	HGNC:19905
B7ZLT1	HGNC:29589
B7ZLT2	HGNC:29589
B7ZLT5	HGNC:4684
B7ZLW4	HGNC:30927
B7ZLW7	HGNC:7468
B7ZLX3	HGNC:17088
B7ZLZ0	HGNC:24852
B7ZLZ2	HGNC:16787
B7ZM01	HGNC:4855
B7ZM02	HGNC:18024
B7ZM03	HGNC:21225
B7ZM37	HGNC:8779
B7ZM43	HGNC:9248
B7ZM54	HGNC:27344
B7ZM62	HGNC:9397
B7ZM68	HGNC:19117
B7ZM82	HGNC:30917
B7ZMD9	HGNC:23915
B7ZME0	HGNC:31454
B7ZME3	HGNC:32069
B7ZME6	HGNC:23443
B7ZME7	HGNC:33859
B7ZMG0	HGNC:9674
B7ZMG9	HGNC:33775
B7ZMH9	HGNC:26249
B7ZMI3	HGNC:6180
B7ZMI7	HGNC:33783
B7ZMJ0	HGNC:26478
B7ZMM8	HGNC:32174
B7ZW18	HGNC:20398
B7ZW27	HGNC:37203
B7ZW40	HGNC:21174
B7ZW72	HGNC:33708
B8A4K4	HGNC:30529
B8A595	HGNC:12787
B8A597	HGNC:12787
B8A598	HGNC:12787
B8A6G2	HGNC:10298
B8K288	HGNC:12536
B8PTI0	HGNC:2897
B8QFA1	HGNC:9024
B8QGS6	HGNC:9024
B8QGS7	HGNC:9024
B8YG18	HGNC:6024
B8ZZ06	HGNC:14161
B8ZZ07	HGNC:20561
B8ZZ08	HGNC:6723
B8ZZ09	HGNC:6723
B8ZZ10	HGNC:6723
B8ZZ12	HGNC:6723
B8ZZ19	HGNC:9704
B8ZZ29	HGNC:14135
B8ZZ31	HGNC:14135
B8ZZ38	HGNC:15714
B8ZZ39	HGNC:16266
B8ZZ40	HGNC:30166
B8ZZ43	HGNC:1553
B8ZZ45	HGNC:20887
B8ZZ47	HGNC:30856
B8ZZ48	HGNC:19650
B8ZZ49	HGNC:27363
B8ZZ50	HGNC:3293
B8ZZ51	HGNC:6970
B8ZZ54	HGNC:5269
B8ZZ55	HGNC:27938
B8ZZ56	HGNC:25206
B8ZZ60	HGNC:26210
B8ZZ67	HGNC:12502
B8ZZ71	HGNC:26391
B8ZZ73	HGNC:5993
B8ZZ74	HGNC:14219
B8ZZ75	HGNC:24063
B8ZZ77	HGNC:9262
B8ZZ80	HGNC:8488
B8ZZ81	HGNC:327
B8ZZ84	HGNC:19411
B8ZZ85	HGNC:20044
B8ZZ86	HGNC:26836
B8ZZ87	HGNC:25886
B8ZZ90	HGNC:12736
B8ZZ93	HGNC:13324
B8ZZ94	HGNC:29208
B8ZZ95	HGNC:12737
B8ZZ96	HGNC:1943
B8ZZ98	HGNC:30240
B8ZZ99	HGNC:28178
B8ZZA1	HGNC:9623
B8ZZA2	HGNC:24587
B8ZZA3	HGNC:6469
B8ZZA5	HGNC:23218
B8ZZA7	HGNC:20437
B8ZZA8	HGNC:4331
B8ZZA9	HGNC:18254
B8ZZB0	HGNC:25267
B8ZZB2	HGNC:6074
B8ZZB3	HGNC:26821
B8ZZB5	HGNC:34549
B8ZZB6	HGNC:25467
B8ZZB7	HGNC:31750
B8ZZB8	HGNC:24546
B8ZZC1	HGNC:26740
B8ZZC5	HGNC:4331
B8ZZC6	HGNC:21490
B8ZZC7	HGNC:14135
B8ZZC8	HGNC:25006
B8ZZD2	HGNC:11960
B8ZZD3	HGNC:1955
B8ZZD4	HGNC:11575
B8ZZD9	HGNC:30729
B8ZZE2	HGNC:24862
B8ZZE3	HGNC:25006
B8ZZE5	HGNC:24642
B8ZZE7	HGNC:2510
B8ZZF0	HGNC:9276
B8ZZF2	HGNC:26697
B8ZZF5	HGNC:25816
B8ZZF6	HGNC:6071
B8ZZF7	HGNC:11456
B8ZZF8	HGNC:17162
B8ZZG1	HGNC:18167
B8ZZH7	HGNC:13324
B8ZZI0	HGNC:13390
B8ZZI4	HGNC:26834
B8ZZI5	HGNC:11394
B8ZZI7	HGNC:25243
B8ZZI9	HGNC:25951
B8ZZJ0	HGNC:12502
B8ZZJ1	HGNC:24587
B8ZZJ2	HGNC:145
B8ZZJ3	HGNC:428
B8ZZJ4	HGNC:16709
B8ZZJ5	HGNC:6995
B8ZZJ6	HGNC:16073
B8ZZJ9	HGNC:3293
B8ZZK0	HGNC:21030
B8ZZK1	HGNC:11025
B8ZZK2	HGNC:21705
B8ZZK4	HGNC:10334
B8ZZK5	HGNC:8788
B8ZZL1	HGNC:18649
B8ZZL3	HGNC:3293
B8ZZL5	HGNC:25207
B8ZZL6	HGNC:1474
B8ZZL8	HGNC:5269
B8ZZM5	HGNC:16523
B8ZZM6	HGNC:6175
B8ZZN3	HGNC:11394
B8ZZN6	HGNC:12502
B8ZZN7	HGNC:30166
B8ZZP2	HGNC:11025
B8ZZP3	HGNC:24335
B8ZZP4	HGNC:22192
B8ZZP9	HGNC:18254
B8ZZQ1	HGNC:27020
B8ZZQ2	HGNC:24790
B8ZZQ4	HGNC:24717
B8ZZQ6	HGNC:9623
B8ZZQ8	HGNC:27977
B8ZZQ9	HGNC:18810
B8ZZR0	HGNC:2068
B8ZZS0	HGNC:19348
B8ZZS2	HGNC:7626
B8ZZS4	HGNC:25527
B8ZZS6	HGNC:13285
B8ZZT4	HGNC:12647
B8ZZT5	HGNC:28143
B8ZZT6	HGNC:13869
B8ZZT8	HGNC:26158
B8ZZT9	HGNC:21335
B8ZZU1	HGNC:1944
B8ZZU6	HGNC:784
B8ZZU8	HGNC:11619
B8ZZU9	HGNC:7434
B8ZZV3	HGNC:25191
B8ZZV5	HGNC:14036
B8ZZV6	HGNC:23617
B8ZZV9	HGNC:25819
B8ZZW1	HGNC:16266
B8ZZW2	HGNC:23218
B8ZZW4	HGNC:5993
B8ZZW5	HGNC:28994
B8ZZW7	HGNC:9623
B8ZZW8	HGNC:29114
B8ZZW9	HGNC:25457
B8ZZX2	HGNC:25819
B8ZZX4	HGNC:24110
B8ZZX6	HGNC:24592
B8ZZY2	HGNC:5175
B8ZZY4	HGNC:23617
B8ZZY7	HGNC:10757
B8ZZY8	HGNC:25006
B8ZZZ0	HGNC:4908
B8ZZZ1	HGNC:18971
B8ZZZ4	HGNC:1706
B8ZZZ5	HGNC:19096
B8ZZZ7	HGNC:24574
B8ZZZ9	HGNC:14927
B9A003	HGNC:43943
B9A008	HGNC:30856
B9A010	HGNC:2510
B9A011	HGNC:7606
B9A012	HGNC:7606
B9A015	HGNC:23476
B9A018	HGNC:20071
B9A023	HGNC:3293
B9A025	HGNC:13869
B9A031	HGNC:10757
B9A032	HGNC:12502
B9A034	HGNC:11912
B9A035	HGNC:17820
B9A037	HGNC:20044
B9A038	HGNC:16901
B9A040	HGNC:5993
B9A041	HGNC:6970
B9A044	HGNC:3293
B9A047	HGNC:16011
B9A049	HGNC:25770
B9A051	HGNC:16684
B9A053	HGNC:25651
B9A054	HGNC:23081
B9A055	HGNC:25012
B9A057	HGNC:33848
B9A058	HGNC:4908
B9A060	HGNC:19340
B9A061	HGNC:16471
B9A062	HGNC:7434
B9A063	HGNC:7607
B9A067	HGNC:6047
B9A069	HGNC:16036
B9A070	HGNC:18254
B9A071	HGNC:29246
B9A6K2	HGNC:20310
B9A6M0	HGNC:25624
B9A6M2	HGNC:28536
B9DI78	HGNC:20991
B9DI81	HGNC:29037
B9DI82	HGNC:29037
B9EG95	HGNC:28857
B9EG97	HGNC:12869
B9EGE7	HGNC:23783
B9EGH5	HGNC:9055
B9EGJ9	HGNC:2021
B9EGP5	HGNC:29177
B9EGV1	HGNC:8693
B9EH20	HGNC:15258
B9EJE7	HGNC:28728
B9EK38	HGNC:17770
B9EK40	HGNC:28026
B9TWZ6	HGNC:17556
B9TX62	HGNC:22963
B9VJ63	HGNC:11851
B9VVT8	HGNC:5024
B9X074	HGNC:11641
B9ZVM7	HGNC:5343
B9ZVN9	HGNC:17264
B9ZVP7	HGNC:10316
B9ZVQ3	HGNC:15455
B9ZVR1	HGNC:6862
B9ZVR7	HGNC:16901
B9ZVT1	HGNC:32310
B9ZVT2	HGNC:545
B9ZVU2	HGNC:2981
B9ZVV8	HGNC:10762
B9ZVX0	HGNC:2876
B9ZVX7	HGNC:4632
C0H5X3	HGNC:24972
C0H5X6	HGNC:8860
C0H5Y2	HGNC:7969
C0H5Y4	HGNC:11927
C0H5Y7	HGNC:949
C0JKH6	HGNC:7455
C0KTE2	HGNC:8619
C1IDX9	HGNC:588
C1K3N0	HGNC:11742
C1P671	HGNC:17550
C3RSF2	HGNC:35454
C3TX97	HGNC:19056
C4AM86	HGNC:6453
C4AM88	HGNC:17818
C4B7M2	HGNC:11226
C4P092	HGNC:2888
C4P093	HGNC:2888
C4P0B0	HGNC:2888
C4P0D4	HGNC:49177
C4P0D6	HGNC:49177
C4P0D8	HGNC:49177
C5HTZ1	HGNC:10599
C5HU01	HGNC:12744
C6EMZ7	HGNC:8086
C6ES44	HGNC:2160
C6G488	HGNC:10870
C6GKH1	HGNC:16830
C6GKU9	HGNC:23032
C6YB45	HGNC:1100
C6ZRC2	HGNC:2883
C6ZRJ8	HGNC:11641
C6ZRK0	HGNC:11641
C7BWB6	HGNC:10962
C7C5T5	HGNC:18874
C7C5T6	HGNC:18874
C7C5T7	HGNC:18874
C7E542	HGNC:17479
C7E543	HGNC:17479
C7F7I4	HGNC:5164
C8CAP4	HGNC:33629
C9IY40	HGNC:14056
C9IY57	HGNC:7112
C9IY58	HGNC:10057
C9IY64	HGNC:20255
C9IY65	HGNC:13588
C9IY66	HGNC:1137
C9IY67	HGNC:30834
C9IY68	HGNC:28666
C9IY70	HGNC:24250
C9IY73	HGNC:20253
C9IY76	HGNC:22212
C9IY79	HGNC:9067
C9IY88	HGNC:4796
C9IY94	HGNC:7729
C9IYA4	HGNC:20127
C9IYA5	HGNC:14545
C9IYB4	HGNC:8809
C9IYB5	HGNC:27013
C9IYB7	HGNC:23116
C9IYB8	HGNC:26868
C9IYB9	HGNC:14163
C9IYC1	HGNC:24759
C9IYC4	HGNC:24837
C9IYC5	HGNC:14972
C9IYD2	HGNC:28989
C9IYD3	HGNC:25519
C9IYE1	HGNC:16018
C9IYE4	HGNC:26108
C9IYE7	HGNC:28751
C9IYE8	HGNC:10293
C9IYF0	HGNC:13590
C9IYF5	HGNC:3516
C9IYG1	HGNC:952
C9IYG2	HGNC:30899
C9IYG8	HGNC:6371
C9IYG9	HGNC:14422
C9IYH2	HGNC:6852
C9IYH4	HGNC:1148
C9IYH5	HGNC:11960
C9IYH8	HGNC:935
C9IYH9	HGNC:17287
C9IYI1	HGNC:25063
C9IYI4	HGNC:10331
C9IYI5	HGNC:22225
C9IYI6	HGNC:9659
C9IYJ1	HGNC:24763
C9IYJ2	HGNC:23326
C9IYJ8	HGNC:24538
C9IYJ9	HGNC:8883
C9IYK1	HGNC:19155
C9IYK2	HGNC:14013
C9IYK6	HGNC:24131
C9IYK9	HGNC:25197
C9IYL0	HGNC:15814
C9IYL1	HGNC:24711
C9IYL4	HGNC:4650
C9IYM2	HGNC:12825
C9IYM5	HGNC:7981
C9IYM7	HGNC:23097
C9IYM9	HGNC:2352
C9IYN1	HGNC:25600
C9IYN3	HGNC:25127
C9IYN7	HGNC:25976
C9IYN9	HGNC:16258
C9IYP1	HGNC:2900
C9IYP2	HGNC:13345
C9IYQ1	HGNC:26521
C9IYQ4	HGNC:12510
C9IYQ7	HGNC:29797
C9IYR0	HGNC:935
C9IYR8	HGNC:2649
C9IYS1	HGNC:6633
C9IYS5	HGNC:8940
C9IYS6	HGNC:10728
C9IYS7	HGNC:26052
C9IYS8	HGNC:10860
C9IYS9	HGNC:14422
C9IYT0	HGNC:2890
C9IYT1	HGNC:14097
C9IYT2	HGNC:23410
C9IYT5	HGNC:28553
C9IYU2	HGNC:29144
C9IYU7	HGNC:28906
C9IYU9	HGNC:29529
C9IYV0	HGNC:23706
C9IYV2	HGNC:14585
C9IYV6	HGNC:25373
C9IYW5	HGNC:27936
C9IYW8	HGNC:10956
C9IYX1	HGNC:15973
C9IYX3	HGNC:34300
C9IYX5	HGNC:26391
C9IYX7	HGNC:7154
C9IYX8	HGNC:4814
C9IYY0	HGNC:15684
C9IYY1	HGNC:3823
C9IYZ1	HGNC:24910
C9IYZ8	HGNC:22212
C9IYZ9	HGNC:22408
C9IZ01	HGNC:13780
C9IZ03	HGNC:25544
C9IZ04	HGNC:18296
C9IZ08	HGNC:23375
C9IZ09	HGNC:30024
C9IZ13	HGNC:13210
C9IZ15	HGNC:16826
C9IZ22	HGNC:4023
C9IZ27	HGNC:23410
C9IZ29	HGNC:26587
C9IZ30	HGNC:28522
C9IZ32	HGNC:25622
C9IZ34	HGNC:12370
C9IZ36	HGNC:3978
C9IZ38	HGNC:10921
C9IZ41	HGNC:13200
C9IZ46	HGNC:30376
C9IZ52	HGNC:8788
C9IZ55	HGNC:6818
C9IZ57	HGNC:24857
C9IZ59	HGNC:48953
C9IZ65	HGNC:2514
C9IZ68	HGNC:19218
C9IZ76	HGNC:9308
C9IZ77	HGNC:24145
C9IZ80	HGNC:18380
C9IZ82	HGNC:21641
C9IZ83	HGNC:13192
C9IZ84	HGNC:8516
C9IZ85	HGNC:25120
C9IZ88	HGNC:2510
C9IZ89	HGNC:24098
C9IZ93	HGNC:12480
C9IZA0	HGNC:15716
C9IZA4	HGNC:28300
C9IZA5	HGNC:12666
C9IZA8	HGNC:1839
C9IZB2	HGNC:6477
C9IZC3	HGNC:24574
C9IZC4	HGNC:25244
C9IZC5	HGNC:10541
C9IZC6	HGNC:630
C9IZC7	HGNC:5343
C9IZC9	HGNC:4188
C9IZD0	HGNC:25519
C9IZD2	HGNC:9176
C9IZD3	HGNC:18239
C9IZE0	HGNC:30834
C9IZE1	HGNC:3254
C9IZE3	HGNC:33230
C9IZE4	HGNC:9564
C9IZE6	HGNC:17664
C9IZF0	HGNC:25083
C9IZF2	HGNC:22210
C9IZF4	HGNC:18296
C9IZF6	HGNC:24887
C9IZF9	HGNC:8766
C9IZG1	HGNC:7511
C9IZG3	HGNC:12520
C9IZG4	HGNC:21101
C9IZG7	HGNC:25544
C9IZG9	HGNC:21328
C9IZH1	HGNC:3242
C9IZH8	HGNC:20225
C9IZI0	HGNC:6970
C9IZI1	HGNC:16266
C9IZI4	HGNC:48348
C9IZJ4	HGNC:28684
C9IZK0	HGNC:27110
C9IZK7	HGNC:28945
C9IZL5	HGNC:574
C9IZL6	HGNC:18080
C9IZL7	HGNC:7871
C9IZL8	HGNC:9390
C9IZM8	HGNC:33499
C9IZN0	HGNC:18015
